Trial ID,Milestone,Release Tag,Paradigm,Instance Family,Machine Type,vCPU Count,Silicon Architecture,Concurrency Parameter,Concurrency Value,Benchmark Command,Min Time (s),Max Time (s),Avg Time (s),Concurrent Blocks in Flight (L),Required Bare-Metal VM/Cluster Units
384,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c4a --blocks=4 --shape=c4a-highcpu-16,70.12,70.12,70.12,702,176
385,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c4a --blocks=5 --shape=c4a-highcpu-16,70.12,70.12,70.12,702,141
386,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c4a --blocks=6 --shape=c4a-highcpu-16,70.12,70.12,70.12,702,117
387,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c4a --blocks=7 --shape=c4a-highcpu-16,70.12,70.12,70.12,702,101
388,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c4a --blocks=8 --shape=c4a-highcpu-16,70.12,70.12,70.12,702,88
389,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c4a --blocks=9 --shape=c4a-highcpu-16,70.12,70.12,70.12,702,78
390,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c4a --blocks=10 --shape=c4a-highcpu-16,70.12,70.12,70.12,702,71
391,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c4a --blocks=1 --shape=c4a-highcpu-32,40.11,40.11,40.11,402,402
392,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c4a --blocks=2 --shape=c4a-highcpu-32,40.11,40.11,40.11,402,201
393,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c4a --blocks=3 --shape=c4a-highcpu-32,40.11,40.11,40.11,402,134
394,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c4a --blocks=4 --shape=c4a-highcpu-32,40.11,40.11,40.11,402,101
395,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c4a --blocks=5 --shape=c4a-highcpu-32,40.11,40.11,40.11,402,81
396,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c4a --blocks=6 --shape=c4a-highcpu-32,40.11,40.11,40.11,402,67
397,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c4a --blocks=7 --shape=c4a-highcpu-32,40.11,40.11,40.11,402,58
398,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c4a --blocks=8 --shape=c4a-highcpu-32,40.11,40.11,40.11,402,51
399,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c4a --blocks=9 --shape=c4a-highcpu-32,40.11,40.11,40.11,402,45
400,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c4a --blocks=10 --shape=c4a-highcpu-32,40.11,40.11,40.11,402,41
401,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c4a --blocks=1 --shape=c4a-highcpu-48,30.05,30.05,30.05,301,301
402,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c4a --blocks=2 --shape=c4a-highcpu-48,30.05,30.05,30.05,301,151
403,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c4a --blocks=3 --shape=c4a-highcpu-48,30.05,30.05,30.05,301,101
404,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c4a --blocks=4 --shape=c4a-highcpu-48,30.05,30.05,30.05,301,76
405,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c4a --blocks=5 --shape=c4a-highcpu-48,30.05,30.05,30.05,301,61
406,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c4a --blocks=6 --shape=c4a-highcpu-48,30.05,30.05,30.05,301,51
407,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c4a --blocks=7 --shape=c4a-highcpu-48,30.05,30.05,30.05,301,43
408,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c4a --blocks=8 --shape=c4a-highcpu-48,30.05,30.05,30.05,301,38
409,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c4a --blocks=9 --shape=c4a-highcpu-48,30.05,30.05,30.05,301,34
410,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c4a --blocks=10 --shape=c4a-highcpu-48,30.05,30.05,30.05,301,31
411,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c4a --blocks=1 --shape=c4a-highcpu-64,25.015,25.015,25.015,251,251
412,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c4a --blocks=2 --shape=c4a-highcpu-64,25.015,25.015,25.015,251,126
413,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c4a --blocks=3 --shape=c4a-highcpu-64,25.015,25.015,25.015,251,84
414,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c4a --blocks=4 --shape=c4a-highcpu-64,25.015,25.015,25.015,251,63
415,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c4a --blocks=5 --shape=c4a-highcpu-64,25.015,25.015,25.015,251,51
416,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c4a --blocks=6 --shape=c4a-highcpu-64,25.015,25.015,25.015,251,42
417,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c4a --blocks=7 --shape=c4a-highcpu-64,25.015,25.015,25.015,251,36
418,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c4a --blocks=8 --shape=c4a-highcpu-64,25.015,25.015,25.015,251,32
419,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c4a --blocks=9 --shape=c4a-highcpu-64,25.015,25.015,25.015,251,28
420,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c4a --blocks=10 --shape=c4a-highcpu-64,25.015,25.015,25.015,251,26
421,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c4a --blocks=1 --shape=c4a-highcpu-72,23.1,23.1,23.1,231,231
422,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c4a --blocks=2 --shape=c4a-highcpu-72,23.1,23.1,23.1,231,116
423,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c4a --blocks=3 --shape=c4a-highcpu-72,23.1,23.1,23.1,231,77
424,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c4a --blocks=4 --shape=c4a-highcpu-72,23.1,23.1,23.1,231,58
425,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c4a --blocks=5 --shape=c4a-highcpu-72,23.1,23.1,23.1,231,47
426,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c4a --blocks=6 --shape=c4a-highcpu-72,23.1,23.1,23.1,231,39
427,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c4a --blocks=7 --shape=c4a-highcpu-72,23.1,23.1,23.1,231,33
428,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c4a --blocks=8 --shape=c4a-highcpu-72,23.1,23.1,23.1,231,29
429,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c4a --blocks=9 --shape=c4a-highcpu-72,23.1,23.1,23.1,231,26
430,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c4a --blocks=10 --shape=c4a-highcpu-72,23.1,23.1,23.1,231,24
431,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c4d --blocks=1 --shape=c4d-highcpu-16,42.1,42.1,42.1,421,421
432,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c4d --blocks=2 --shape=c4d-highcpu-16,42.1,42.1,42.1,421,211
433,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c4d --blocks=3 --shape=c4d-highcpu-16,42.1,42.1,42.1,421,141
434,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c4d --blocks=4 --shape=c4d-highcpu-16,42.1,42.1,42.1,421,106
435,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c4d --blocks=5 --shape=c4d-highcpu-16,42.1,42.1,42.1,421,85
436,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c4d --blocks=6 --shape=c4d-highcpu-16,42.1,42.1,42.1,421,71
437,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c4d --blocks=7 --shape=c4d-highcpu-16,42.1,42.1,42.1,421,61
438,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c4d --blocks=8 --shape=c4d-highcpu-16,42.1,42.1,42.1,421,53
439,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c4d --blocks=9 --shape=c4d-highcpu-16,42.1,42.1,42.1,421,47
440,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c4d --blocks=10 --shape=c4d-highcpu-16,42.1,42.1,42.1,421,43
441,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c4d --blocks=1 --shape=c4d-highcpu-32,24.1,24.1,24.1,241,241
442,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c4d --blocks=2 --shape=c4d-highcpu-32,24.1,24.1,24.1,241,121
443,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c4d --blocks=3 --shape=c4d-highcpu-32,24.1,24.1,24.1,241,81
444,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c4d --blocks=4 --shape=c4d-highcpu-32,24.1,24.1,24.1,241,61
445,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c4d --blocks=5 --shape=c4d-highcpu-32,24.1,24.1,24.1,241,49
446,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c4d --blocks=6 --shape=c4d-highcpu-32,24.1,24.1,24.1,241,41
447,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c4d --blocks=7 --shape=c4d-highcpu-32,24.1,24.1,24.1,241,35
448,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c4d --blocks=8 --shape=c4d-highcpu-32,24.1,24.1,24.1,241,31
449,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c4d --blocks=9 --shape=c4d-highcpu-32,24.1,24.1,24.1,241,27
450,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c4d --blocks=10 --shape=c4d-highcpu-32,24.1,24.1,24.1,241,25
451,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c4d --blocks=1 --shape=c4d-highcpu-48,17.5,17.5,17.5,175,175
452,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c4d --blocks=2 --shape=c4d-highcpu-48,17.5,17.5,17.5,175,88
453,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c4d --blocks=3 --shape=c4d-highcpu-48,17.5,17.5,17.5,175,59
454,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c4d --blocks=4 --shape=c4d-highcpu-48,17.5,17.5,17.5,175,44
455,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c4d --blocks=5 --shape=c4d-highcpu-48,17.5,17.5,17.5,175,35
456,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c4d --blocks=6 --shape=c4d-highcpu-48,17.5,17.5,17.5,175,30
457,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c4d --blocks=7 --shape=c4d-highcpu-48,17.5,17.5,17.5,175,25
458,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c4d --blocks=8 --shape=c4d-highcpu-48,17.5,17.5,17.5,175,22
459,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c4d --blocks=9 --shape=c4d-highcpu-48,17.5,17.5,17.5,175,20
460,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c4d --blocks=10 --shape=c4d-highcpu-48,17.5,17.5,17.5,175,18
461,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c4d --blocks=1 --shape=c4d-highcpu-64,14.221,14.221,14.221,143,143
462,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c4d --blocks=2 --shape=c4d-highcpu-64,14.221,14.221,14.221,143,72
463,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c4d --blocks=3 --shape=c4d-highcpu-64,14.221,14.221,14.221,143,48
464,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c4d --blocks=4 --shape=c4d-highcpu-64,14.221,14.221,14.221,143,36
465,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c4d --blocks=5 --shape=c4d-highcpu-64,14.221,14.221,14.221,143,29
466,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c4d --blocks=6 --shape=c4d-highcpu-64,14.221,14.221,14.221,143,24
467,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c4d --blocks=7 --shape=c4d-highcpu-64,14.221,14.221,14.221,143,21
468,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c4d --blocks=8 --shape=c4d-highcpu-64,14.221,14.221,14.221,143,18
469,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c4d --blocks=9 --shape=c4d-highcpu-64,14.221,14.221,14.221,143,16
470,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c4d --blocks=10 --shape=c4d-highcpu-64,14.221,14.221,14.221,143,15
471,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c4d --blocks=1 --shape=c4d-highcpu-96,10.5,10.5,10.5,105,105
472,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c4d --blocks=2 --shape=c4d-highcpu-96,10.5,10.5,10.5,105,53
473,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c4d --blocks=3 --shape=c4d-highcpu-96,10.5,10.5,10.5,105,35
474,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c4d --blocks=4 --shape=c4d-highcpu-96,10.5,10.5,10.5,105,27
475,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c4d --blocks=5 --shape=c4d-highcpu-96,10.5,10.5,10.5,105,21
476,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c4d --blocks=6 --shape=c4d-highcpu-96,10.5,10.5,10.5,105,18
477,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c4d --blocks=7 --shape=c4d-highcpu-96,10.5,10.5,10.5,105,15
478,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c4d --blocks=8 --shape=c4d-highcpu-96,10.5,10.5,10.5,105,14
479,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c4d --blocks=9 --shape=c4d-highcpu-96,10.5,10.5,10.5,105,12
480,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c4d --blocks=10 --shape=c4d-highcpu-96,10.5,10.5,10.5,105,11
481,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c3d --blocks=1 --shape=c3d-highcpu-16,60.1,60.1,60.1,601,601
482,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c3d --blocks=2 --shape=c3d-highcpu-16,60.1,60.1,60.1,601,301
483,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c3d --blocks=3 --shape=c3d-highcpu-16,60.1,60.1,60.1,601,201
484,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c3d --blocks=4 --shape=c3d-highcpu-16,60.1,60.1,60.1,601,151
485,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c3d --blocks=5 --shape=c3d-highcpu-16,60.1,60.1,60.1,601,121
486,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c3d --blocks=6 --shape=c3d-highcpu-16,60.1,60.1,60.1,601,101
487,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c3d --blocks=7 --shape=c3d-highcpu-16,60.1,60.1,60.1,601,86
